facility__i_d,measure__i_d,value,footnote,start__date,end__date
490042,MSPB-1,0.939833,,01/01/2022,12/31/2022
490043,MSPB-1,0.960499,,01/01/2022,12/31/2022
490044,MSPB-1,0.914216,,01/01/2022,12/31/2022
490045,MSPB-1,0.964544,,01/01/2022,12/31/2022
490046,MSPB-1,0.925782,,01/01/2022,12/31/2022
490048,MSPB-1,1.023216,,01/01/2022,12/31/2022
490050,MSPB-1,0.974591,,01/01/2022,12/31/2022
490052,MSPB-1,1.021605,,01/01/2022,12/31/2022
490053,MSPB-1,0.954732,,01/01/2022,12/31/2022
490057,MSPB-1,0.944556,,01/01/2022,12/31/2022
490059,MSPB-1,1.031722,,01/01/2022,12/31/2022
490060,MSPB-1,0.952485,,01/01/2022,12/31/2022
490063,MSPB-1,0.979851,,01/01/2022,12/31/2022
490066,MSPB-1,0.930767,,01/01/2022,12/31/2022
490067,MSPB-1,1.064571,,01/01/2022,12/31/2022
490069,MSPB-1,0.98993,,01/01/2022,12/31/2022
490075,MSPB-1,1.014325,,01/01/2022,12/31/2022
490077,MSPB-1,0.91288,,01/01/2022,12/31/2022
490084,MSPB-1,0.865626,,01/01/2022,12/31/2022
490088,MSPB-1,0.980079,,01/01/2022,12/31/2022
490089,MSPB-1,0.871495,,01/01/2022,12/31/2022
490090,MSPB-1,1.022691,,01/01/2022,12/31/2022
490092,MSPB-1,0.870517,,01/01/2022,12/31/2022
490093,MSPB-1,0.924688,,01/01/2022,12/31/2022
490094,MSPB-1,1.019635,,01/01/2022,12/31/2022
490097,MSPB-1,0.930118,,01/01/2022,12/31/2022
490098,MSPB-1,0.950305,,01/01/2022,12/31/2022
490101,MSPB-1,0.953803,,01/01/2022,12/31/2022
490104,MSPB-1,,1.0,01/01/2022,12/31/2022
490107,MSPB-1,1.029319,,01/01/2022,12/31/2022
490110,MSPB-1,0.947069,,01/01/2022,12/31/2022
490111,MSPB-1,0.973259,,01/01/2022,12/31/2022
490112,MSPB-1,0.994348,,01/01/2022,12/31/2022
490113,MSPB-1,0.958613,,01/01/2022,12/31/2022
490114,MSPB-1,0.980625,,01/01/2022,12/31/2022
490115,MSPB-1,0.964631,,01/01/2022,12/31/2022
490116,MSPB-1,0.987372,,01/01/2022,12/31/2022
490117,MSPB-1,1.031668,,01/01/2022,12/31/2022
490118,MSPB-1,1.01833,,01/01/2022,12/31/2022
490119,MSPB-1,0.898774,,01/01/2022,12/31/2022
490120,MSPB-1,0.941047,,01/01/2022,12/31/2022
490122,MSPB-1,1.039805,,01/01/2022,12/31/2022
490126,MSPB-1,0.951603,,01/01/2022,12/31/2022
490127,MSPB-1,0.958474,,01/01/2022,12/31/2022
490130,MSPB-1,0.900631,,01/01/2022,12/31/2022
490136,MSPB-1,0.978127,,01/01/2022,12/31/2022
490140,MSPB-1,0.93164,,01/01/2022,12/31/2022
490141,MSPB-1,1.014261,,01/01/2022,12/31/2022
490143,MSPB-1,0.912879,,01/01/2022,12/31/2022
490144,MSPB-1,0.985941,,01/01/2022,12/31/2022
490145,MSPB-1,1.037397,,01/01/2022,12/31/2022
500002,MSPB-1,0.900352,,01/01/2022,12/31/2022
500003,MSPB-1,0.913423,,01/01/2022,12/31/2022
500005,MSPB-1,0.988941,,01/01/2022,12/31/2022
500007,MSPB-1,0.884117,,01/01/2022,12/31/2022
500008,MSPB-1,0.957931,,01/01/2022,12/31/2022
500011,MSPB-1,0.934981,,01/01/2022,12/31/2022
500014,MSPB-1,0.919297,,01/01/2022,12/31/2022
500015,MSPB-1,0.93442,,01/01/2022,12/31/2022
500016,MSPB-1,0.942315,,01/01/2022,12/31/2022
500019,MSPB-1,0.883796,,01/01/2022,12/31/2022
500021,MSPB-1,0.918204,,01/01/2022,12/31/2022
500024,MSPB-1,0.896083,,01/01/2022,12/31/2022
500025,MSPB-1,0.984827,,01/01/2022,12/31/2022
500026,MSPB-1,0.910018,,01/01/2022,12/31/2022
500027,MSPB-1,0.951167,,01/01/2022,12/31/2022
500030,MSPB-1,0.941902,,01/01/2022,12/31/2022
500031,MSPB-1,0.934934,,01/01/2022,12/31/2022
500033,MSPB-1,0.936092,,01/01/2022,12/31/2022
500036,MSPB-1,0.932638,,01/01/2022,12/31/2022
500037,MSPB-1,1.054276,,01/01/2022,12/31/2022
500039,MSPB-1,0.954423,,01/01/2022,12/31/2022
500041,MSPB-1,0.878622,,01/01/2022,12/31/2022
500044,MSPB-1,0.943288,,01/01/2022,12/31/2022
500050,MSPB-1,0.884959,,01/01/2022,12/31/2022
500051,MSPB-1,0.913142,,01/01/2022,12/31/2022
500052,MSPB-1,,1.0,01/01/2022,12/31/2022
500053,MSPB-1,0.944027,,01/01/2022,12/31/2022
500054,MSPB-1,0.988594,,01/01/2022,12/31/2022
500058,MSPB-1,0.936189,,01/01/2022,12/31/2022
500060,MSPB-1,0.873231,,01/01/2022,12/31/2022
500064,MSPB-1,1.030464,,01/01/2022,12/31/2022
500072,MSPB-1,0.90232,,01/01/2022,12/31/2022
500077,MSPB-1,0.915693,,01/01/2022,12/31/2022
500079,MSPB-1,0.896693,,01/01/2022,12/31/2022
500084,MSPB-1,0.954626,,01/01/2022,12/31/2022
500088,MSPB-1,0.928217,,01/01/2022,12/31/2022
500108,MSPB-1,0.937669,,01/01/2022,12/31/2022
500119,MSPB-1,0.922081,,01/01/2022,12/31/2022
500124,MSPB-1,0.962283,,01/01/2022,12/31/2022
500129,MSPB-1,0.924321,,01/01/2022,12/31/2022
500139,MSPB-1,0.927859,,01/01/2022,12/31/2022
500141,MSPB-1,0.941225,,01/01/2022,12/31/2022
500148,MSPB-1,0.952391,,01/01/2022,12/31/2022
500150,MSPB-1,0.840473,,01/01/2022,12/31/2022
500151,MSPB-1,0.922019,,01/01/2022,12/31/2022
500152,MSPB-1,0.974804,,01/01/2022,12/31/2022
500154,MSPB-1,0.882748,,01/01/2022,12/31/2022
510001,MSPB-1,1.060203,,01/01/2022,12/31/2022
510002,MSPB-1,0.970894,,01/01/2022,12/31/2022
510006,MSPB-1,0.9727,,01/01/2022,12/31/2022
510007,MSPB-1,1.041696,,01/01/2022,12/31/2022
510008,MSPB-1,0.915377,,01/01/2022,12/31/2022
510012,MSPB-1,1.01152,,01/01/2022,12/31/2022
510013,MSPB-1,1.013752,,01/01/2022,12/31/2022
510022,MSPB-1,1.00629,,01/01/2022,12/31/2022
510023,MSPB-1,0.980684,,01/01/2022,12/31/2022
510024,MSPB-1,1.095179,,01/01/2022,12/31/2022
510029,MSPB-1,0.997103,,01/01/2022,12/31/2022
510030,MSPB-1,0.99541,,01/01/2022,12/31/2022
510031,MSPB-1,,1.0,01/01/2022,12/31/2022
510038,MSPB-1,1.050749,,01/01/2022,12/31/2022
510046,MSPB-1,1.065293,,01/01/2022,12/31/2022
510048,MSPB-1,0.969936,,01/01/2022,12/31/2022
510050,MSPB-1,1.050703,,01/01/2022,12/31/2022
510055,MSPB-1,1.066835,,01/01/2022,12/31/2022
510058,MSPB-1,1.011496,,01/01/2022,12/31/2022
510062,MSPB-1,1.000647,,01/01/2022,12/31/2022
510070,MSPB-1,1.02659,,01/01/2022,12/31/2022
510072,MSPB-1,0.971826,,01/01/2022,12/31/2022
510086,MSPB-1,1.035395,,01/01/2022,12/31/2022
510091,MSPB-1,0.83746,,01/01/2022,12/31/2022
510093,MSPB-1,0.9184,,01/01/2022,12/31/2022
520002,MSPB-1,0.8766,,01/01/2022,12/31/2022
520004,MSPB-1,0.92281,,01/01/2022,12/31/2022
520008,MSPB-1,1.035014,,01/01/2022,12/31/2022
520009,MSPB-1,0.892772,,01/01/2022,12/31/2022
520011,MSPB-1,0.973049,,01/01/2022,12/31/2022
520013,MSPB-1,0.978621,,01/01/2022,12/31/2022
520017,MSPB-1,0.794816,,01/01/2022,12/31/2022
520019,MSPB-1,0.926762,,01/01/2022,12/31/2022
520021,MSPB-1,0.992624,,01/01/2022,12/31/2022
520028,MSPB-1,0.886508,,01/01/2022,12/31/2022
520030,MSPB-1,0.940733,,01/01/2022,12/31/2022
520033,MSPB-1,0.914891,,01/01/2022,12/31/2022
520034,MSPB-1,0.873212,,01/01/2022,12/31/2022
520035,MSPB-1,0.917278,,01/01/2022,12/31/2022
520037,MSPB-1,0.975435,,01/01/2022,12/31/2022
520038,MSPB-1,0.826342,,01/01/2022,12/31/2022
520041,MSPB-1,0.893928,,01/01/2022,12/31/2022
520044,MSPB-1,0.992472,,01/01/2022,12/31/2022
520045,MSPB-1,0.899054,,01/01/2022,12/31/2022
520049,MSPB-1,0.961934,,01/01/2022,12/31/2022
520051,MSPB-1,0.950158,,01/01/2022,12/31/2022
520057,MSPB-1,0.850421,,01/01/2022,12/31/2022
520059,MSPB-1,0.943233,,01/01/2022,12/31/2022
520062,MSPB-1,1.036435,,01/01/2022,12/31/2022
520063,MSPB-1,0.927023,,01/01/2022,12/31/2022
520066,MSPB-1,0.949456,,01/01/2022,12/31/2022
520070,MSPB-1,0.952932,,01/01/2022,12/31/2022
520071,MSPB-1,0.900123,,01/01/2022,12/31/2022
520075,MSPB-1,0.978019,,01/01/2022,12/31/2022
520076,MSPB-1,0.812526,,01/01/2022,12/31/2022
520078,MSPB-1,0.906417,,01/01/2022,12/31/2022
520083,MSPB-1,0.939315,,01/01/2022,12/31/2022
520087,MSPB-1,0.999242,,01/01/2022,12/31/2022
520088,MSPB-1,0.928801,,01/01/2022,12/31/2022
520089,MSPB-1,0.962174,,01/01/2022,12/31/2022
520091,MSPB-1,0.890107,,01/01/2022,12/31/2022
520095,MSPB-1,0.867813,,01/01/2022,12/31/2022
520096,MSPB-1,1.004614,,01/01/2022,12/31/2022
520097,MSPB-1,0.938951,,01/01/2022,12/31/2022
520098,MSPB-1,0.950737,,01/01/2022,12/31/2022
520100,MSPB-1,0.911088,,01/01/2022,12/31/2022
520102,MSPB-1,0.958783,,01/01/2022,12/31/2022
520103,MSPB-1,0.93151,,01/01/2022,12/31/2022
520107,MSPB-1,0.894424,,01/01/2022,12/31/2022
520109,MSPB-1,0.841424,,01/01/2022,12/31/2022
520113,MSPB-1,0.876017,,01/01/2022,12/31/2022
520116,MSPB-1,0.930721,,01/01/2022,12/31/2022
520136,MSPB-1,0.948788,,01/01/2022,12/31/2022
520138,MSPB-1,0.970156,,01/01/2022,12/31/2022
520139,MSPB-1,0.953232,,01/01/2022,12/31/2022
520160,MSPB-1,0.909569,,01/01/2022,12/31/2022
520177,MSPB-1,0.970272,,01/01/2022,12/31/2022
520189,MSPB-1,0.909016,,01/01/2022,12/31/2022
520193,MSPB-1,0.931344,,01/01/2022,12/31/2022
520194,MSPB-1,0.856482,,01/01/2022,12/31/2022
520196,MSPB-1,1.115837,,01/01/2022,12/31/2022
520198,MSPB-1,0.865491,,01/01/2022,12/31/2022
520202,MSPB-1,0.991453,,01/01/2022,12/31/2022
520205,MSPB-1,0.918047,,01/01/2022,12/31/2022
520206,MSPB-1,0.969624,,01/01/2022,12/31/2022
520207,MSPB-1,0.899249,,01/01/2022,12/31/2022
520208,MSPB-1,0.957583,,01/01/2022,12/31/2022
520210,MSPB-1,0.961696,,01/01/2022,12/31/2022
520212,MSPB-1,0.86329,,01/01/2022,12/31/2022
520213,MSPB-1,0.777427,,01/01/2022,12/31/2022
520214,MSPB-1,0.792676,,01/01/2022,12/31/2022
520215,MSPB-1,,1.0,01/01/2022,12/31/2022
530002,MSPB-1,0.925638,,01/01/2022,12/31/2022
530006,MSPB-1,0.971014,,01/01/2022,12/31/2022
530008,MSPB-1,0.921911,,01/01/2022,12/31/2022
530011,MSPB-1,0.909191,,01/01/2022,12/31/2022
530012,MSPB-1,1.067891,,01/01/2022,12/31/2022
530014,MSPB-1,0.972046,,01/01/2022,12/31/2022
530015,MSPB-1,0.87386,,01/01/2022,12/31/2022
530025,MSPB-1,0.982871,,01/01/2022,12/31/2022
530032,MSPB-1,0.937004,,01/01/2022,12/31/2022
530034,MSPB-1,1.08075,,01/01/2022,12/31/2022
670005,MSPB-1,0.955315,,01/01/2022,12/31/2022
670006,MSPB-1,1.482806,,01/01/2022,12/31/2022
670008,MSPB-1,0.947499,,01/01/2022,12/31/2022
670023,MSPB-1,1.126346,,01/01/2022,12/31/2022
670025,MSPB-1,1.01283,,01/01/2022,12/31/2022
670031,MSPB-1,1.044081,,01/01/2022,12/31/2022
670034,MSPB-1,1.040625,,01/01/2022,12/31/2022
670041,MSPB-1,1.0541,,01/01/2022,12/31/2022
670043,MSPB-1,0.984598,,01/01/2022,12/31/2022
670044,MSPB-1,1.03408,,01/01/2022,12/31/2022
670047,MSPB-1,0.932911,,01/01/2022,12/31/2022
670049,MSPB-1,0.924441,,01/01/2022,12/31/2022
670053,MSPB-1,1.139483,,01/01/2022,12/31/2022
670054,MSPB-1,1.054729,,01/01/2022,12/31/2022
670055,MSPB-1,1.078789,,01/01/2022,12/31/2022
670056,MSPB-1,1.054839,,01/01/2022,12/31/2022
670059,MSPB-1,1.065759,,01/01/2022,12/31/2022
670060,MSPB-1,1.025529,,01/01/2022,12/31/2022
670061,MSPB-1,0.828809,,01/01/2022,12/31/2022
670062,MSPB-1,0.701462,,01/01/2022,12/31/2022
670067,MSPB-1,0.934948,,01/01/2022,12/31/2022
670068,MSPB-1,1.063149,,01/01/2022,12/31/2022
670069,MSPB-1,0.958977,,01/01/2022,12/31/2022
670071,MSPB-1,1.056867,,01/01/2022,12/31/2022
670073,MSPB-1,1.014037,,01/01/2022,12/31/2022
670075,MSPB-1,1.092853,,01/01/2022,12/31/2022
670076,MSPB-1,1.014168,,01/01/2022,12/31/2022
670077,MSPB-1,1.038428,,01/01/2022,12/31/2022
670078,MSPB-1,0.831957,,01/01/2022,12/31/2022
670080,MSPB-1,1.051734,,01/01/2022,12/31/2022
670082,MSPB-1,1.034107,,01/01/2022,12/31/2022
670085,MSPB-1,1.052578,,01/01/2022,12/31/2022
670088,MSPB-1,0.983243,,01/01/2022,12/31/2022
670090,MSPB-1,1.125902,,01/01/2022,12/31/2022
670098,MSPB-1,1.112882,,01/01/2022,12/31/2022
670102,MSPB-1,1.040573,,01/01/2022,12/31/2022
670103,MSPB-1,0.99253,,01/01/2022,12/31/2022
670106,MSPB-1,1.104287,,01/01/2022,12/31/2022
670107,MSPB-1,0.841538,,01/01/2022,12/31/2022
670108,MSPB-1,1.011636,,01/01/2022,12/31/2022
670109,MSPB-1,,1.0,01/01/2022,12/31/2022
670112,MSPB-1,1.0118,,01/01/2022,12/31/2022
670115,MSPB-1,1.634645,,01/01/2022,12/31/2022
670116,MSPB-1,1.533439,,01/01/2022,12/31/2022
670120,MSPB-1,0.999615,,01/01/2022,12/31/2022
670121,MSPB-1,,1.0,01/01/2022,12/31/2022
670122,MSPB-1,1.014336,,01/01/2022,12/31/2022
670124,MSPB-1,0.774131,,01/01/2022,12/31/2022
670128,MSPB-1,1.00485,,01/01/2022,12/31/2022
670131,MSPB-1,0.952611,,01/01/2022,12/31/2022
670132,MSPB-1,1.127709,,01/01/2022,12/31/2022
670134,MSPB-1,0.700344,,01/01/2022,12/31/2022
670135,MSPB-1,,1.0,01/01/2022,12/31/2022
670136,MSPB-1,1.069891,,01/01/2022,12/31/2022
670143,MSPB-1,,1.0,01/01/2022,12/31/2022
670259,MSPB-1,0.694079,,01/01/2022,12/31/2022
670260,MSPB-1,1.055822,,01/01/2022,12/31/2022
670265,MSPB-1,0.867635,,01/01/2022,12/31/2022
670266,MSPB-1,,1.0,01/01/2022,12/31/2022
670267,MSPB-1,,1.0,01/01/2022,12/31/2022
670280,MSPB-1,1.285784,,01/01/2022,12/31/2022
670285,MSPB-1,,1.0,01/01/2022,12/31/2022
670300,MSPB-1,1.128187,,01/01/2022,12/31/2022
670309,MSPB-1,0.958665,,01/01/2022,12/31/2022
670310,MSPB-1,,1.0,01/01/2022,12/31/2022
670314,MSPB-1,,1.0,01/01/2022,12/31/2022
670319,MSPB-1,1.095325,,01/01/2022,12/31/2022
